"","X","CASE_STATUS","EMPLOYER_NAME","SOC_NAME","JOB_TITLE","FULL_TIME_POSITION","PREVAILING_WAGE","YEAR","WORKSITE","lon","lat"
"659",1260014,"CERTIFIED","FPCG, LLC","SECURITIES, COMMODITIES, AND FINANCIAL SERVICES","VICE PRESIDENT / SALES","Y",125000,2015,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"660",563179,"CERTIFIED","KARMA AUTOMOTIVE, LLC","MECHANICAL ENGINEERS","SENIOR DESIGN RELEASE ENGINEER, ELECTRO-MECHANICAL","Y",113131,2016,"COSTA MESA, CALIFORNIA",-117.9186689,33.6411316
"661",981218,"CERTIFIED","WRP ADVISORS LLC","FINANCIAL ANALYSTS","FINANCIAL ANALYST","N",66019.2,2015,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"662",2825455,"CERTIFIED","CUMMINS INC.","Electrical Engineers","SENIOR CONTROLS ENGINEER","Y",62878,2011,"COLUMBUS, INDIANA",-85.9213796,39.2014404
"663",1896623,"CERTIFIED","DRAKE SERVICES LLC","Financial Analysts","SENIOR FINANCIAL ANALYST","Y",65312,2013,"SCOTTSDALE, ARIZONA",-111.9260519,33.4941704
"664",1775846,"CERTIFIED","NAVIGANT CONSULTING, INC.","Biomedical Engineers","SENIOR CONSULTANT","Y",78000,2014,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"665",1785147,"CERTIFIED","FUTURIS AUTOMOTIVE INTERIORS (US) INC.","Mechanical Engineers","LEAD ENGINEER, CUSTOMER LIAISON","Y",98322,2014,"LONG BEACH, CALIFORNIA",-118.1937395,33.7700504
"666",2698617,"CERTIFIED","TATA CONSULTANCY SERVICES LIMITED","Software Quality Assurance Engineers and Testers","SOFTWARE QUALITY ASSURANCE ENGINEER AND TESTER","Y",58490,2011,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"667",2710415,"CERTIFIED","HUMANA INC.","Computer Systems Analysts","TECHNOLOGY BUSINESS CONSULTANT","Y",61090,2011,"LOUISVILLE, KENTUCKY",-85.7584557,38.2526647
"668",898577,"CERTIFIED","IBASE CONSULTING OF FAIRFIELD COUNTY, LLC","COMPUTER OCCUPATIONS, ALL OTHER","AUTOMATION TEST ENGINEER","Y",46571,2015,"SOMERVILLE, NEW JERSEY",-74.60988,40.5742696
"669",1543827,"CERTIFIED","POWER HOME REMODELING GROUP LLC","Market Research Analysts and Marketing Specialists","MARKET RESEARCH ANALYST","Y",41496,2014,"GREENBELT, MARYLAND",-76.8755282,39.0045544
"670",586025,"CERTIFIED","NORTHWESTERN UNIVERSITY","CHEMISTS","POSTDOCTORAL FELLOW","N",40373,2016,"EVANSTON, ILLINOIS",-87.6876969,42.0450722
"671",1064635,"CERTIFIED","NETAPP, INC.","SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","MEMBER TECHNICAL STAFF, SOFTWARE","Y",148803,2015,"SUNNYVALE, CALIFORNIA",-122.0363496,37.36883
"672",2358772,"CERTIFIED","CALIFORNIA INSTITUTE OF TECHNOLOGY","Physicists","STAFF SCIENTIST","Y",50835,2012,"PASADENA, CALIFORNIA",-118.1445155,34.1477849
"673",994704,"CERTIFIED","CEDENT CONSULTING INC","COMPUTER PROGRAMMERS","PROGRAMMER ANALYST","Y",48110.4,2015,"FRISCO, TEXAS",-96.8236116,33.1506744
"674",2511726,"CERTIFIED","GIMMAL GROUP, INC.","Computer Programmers","SOFTWARE ENGINEER","Y",49358,2012,"DALLAS, TEXAS",-96.7969879,32.7766642
"675",2344413,"DENIED","NORTH SHORE LONG ISLAND HEALTH SYSTEM INC.","Physicians and Surgeons, All Other","PGY 6","Y",60015,2012,"GREAT NECK, NEW YORK",-73.7284647,40.8006567
"676",1531347,"CERTIFIED-WITHDRAWN","SYSFORE TECHNOLOGIES, INC.","Computer Programmers","PROGRAMMER ANALYST","Y",47341,2014,"WINTER PARK, FLORIDA",-81.3392352,28.5999998
"677",2583884,"CERTIFIED","COLBY COMMUNITY COLLEGE","Education Administrators, Postsecondary","DEAN OF INSTITUTIONAL EFFECTIVENESS","Y",57741,2012,"COLBY, KANSAS",NA,NA
"678",219014,"CERTIFIED","IBM INDIA PRIVATE LIMITED","COMPUTER PROGRAMMERS","TEST ANALYST","Y",72342,2016,"WOODLAND HILLS, CALIFORNIA",-118.6089752,34.165357
"679",2318028,"CERTIFIED-WITHDRAWN","RBS SECURITIES INC.","Operations Research Analysts","QUANTITATIVE DEVELOPER, EMERGING MARKETS","Y",69160,2012,"STAMFORD, CONNECTICUT",-73.5387341,41.0534302
"680",1238531,"CERTIFIED","DELOITTE CONSULTING LLP","COMPUTER SYSTEMS ANALYSTS","CONSULTANT","Y",48630,2015,"AUSTIN, TEXAS",-97.7430608,30.267153
"681",469532,"CERTIFIED","INFOSYS LIMITED","SOFTWARE QUALITY ASSURANCE ENGINEERS AND TESTERS","TECHNICAL TEST LEAD - US","N",68578,2016,"AUSTIN, TEXAS",-97.7430608,30.267153
"682",11613,"CERTIFIED","NORTHEAST OHIO REGIONAL SEWER DISTRICT","COMPUTER AND INFORMATION SYSTEMS MANAGERS","ORACLE TECHNICAL MANAGER","Y",97074,2016,"CLEVELAND, OHIO",-81.6943605,41.49932
"683",1450699,"CERTIFIED","PRICEWATERHOUSECOOPERS, LLP","Computer Systems Analysts","MANAGER","Y",73486,2014,"BLOOMINGTON, ILLINOIS",-88.9936873,40.4842027
"684",1242760,"CERTIFIED","HUGHES NETWORK SYSTEMS LLC","NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS","ENGINEER 3-CUSTOMER NETWORKS","Y",81900,2015,"GERMANTOWN, MARYLAND",-77.2716502,39.1731621
"685",739556,"CERTIFIED","TRANSCORE ITS, LLC","CIVIL ENGINEERS","SENIOR TRANSPORTATION ENGINEER","Y",71781,2015,"NORCROSS, GEORGIA",-84.2135309,33.9412127
"686",1604685,"CERTIFIED","HCL GLOBAL SYSTEMS INC","Software Developers, Applications","SR. PROGRAMMER ANALYST","Y",81057.6,2014,"MOORESVILLE, NORTH CAROLINA",-80.8100724,35.5848596
"687",1251367,"CERTIFIED","ZOLON TECH SOLUTIONS, INC.","SOFTWARE DEVELOPERS, APPLICATIONS","DATA WAREHOUSE DEVELOPER","Y",98883,2015,"IRVING, TEXAS",-96.9488945,32.8140177
"688",341500,"CERTIFIED","TEKGENCE INC.","SOFTWARE DEVELOPERS, APPLICATIONS","APPLICATION DEVELOPER","N",58989,2016,"LINCOLN, NEBRASKA",-96.6851982,40.8257625
"689",1612135,"CERTIFIED","BRINKS GILSON & LIONE","Paralegals and Legal Assistants","INTELLECTUAL PROPERTY LITIGATION ADVISOR","Y",61381,2014,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
"690",257022,"CERTIFIED","AMEEX TECHNOLOGIES CORP.","COMPUTER PROGRAMMERS","PROGRAMMER ANALYST","N",60549,2016,"WASHINGTON, DISTRICT OF COLUMBIA",-77.0368707,38.9071923
"691",1988035,"CERTIFIED","SELECTIVA SYSTEMS INC.","Computer Systems Analysts","SYSTEMS ANALYST","Y",83637,2013,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
"692",735164,"CERTIFIED-WITHDRAWN","MICROSOFT CORPORATION","MARKETING MANAGERS","PRODUCT MARKETING MANAGER","Y",113942,2015,"REDMOND, WASHINGTON",-122.121512,47.6739881
"693",2203776,"CERTIFIED","TATA CONSULTANCY SERVICES LIMITED","Computer Programmers","COMPUTER PROGRAMMER","Y",60278,2013,"COLUMBUS, OHIO",-82.9987942,39.9611755
"694",1659922,"CERTIFIED","MEDLINE INDUSTRIES","Computer Systems Analysts","DEVELOPER/ ANALYST III","Y",92310,2014,"MUNDELEIN, ILLINOIS",-88.0039653,42.263079
"695",2320224,"CERTIFIED","WIPRO LIMITED","Computer Systems Analysts","BUSINESS SYSTEM ANALYST","Y",76003,2012,"WARREN, NEW JERSEY",-74.5004796,40.6342489
"696",1574650,"CERTIFIED","ATIEVA USA, INC.","Mechanical Engineers","SR. TECHNICAL SPECIALIST","Y",110261,2014,"REDWOOD CITY, CALIFORNIA",-122.2363548,37.4852152
"697",360256,"CERTIFIED","LUPTTHA TECHNOLOGIES LLC","SOFTWARE DEVELOPERS, APPLICATIONS","SR. JAVA DEVELOPER","N",59010,2016,"PHOENIX, ARIZONA",-112.0740373,33.4483771
"698",150062,"CERTIFIED","OHM TECH INC.","COMPUTER SYSTEMS ANALYSTS","BUSINESS ANALYST","N",57907,2016,"LINTHICUM, MARYLAND",-76.6527456,39.2051077
"699",2308203,"CERTIFIED","SYNECHRON, INC.","Software Developers, Applications","SOFTWARE ENGINEER","Y",61984,2012,"NASHVILLE, TENNESSEE",-86.7816016,36.1626638
"700",147618,"CERTIFIED","FIERCE INFOTECH LLC","COMPUTER SYSTEMS ANALYSTS","BUSINESS ANALYST","N",69971,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
"701",1120341,"CERTIFIED","ERICSSON INC.","ELECTRONICS ENGINEERS, EXCEPT COMPUTER","FIELD SERVICE ENGINEER","Y",68210,2015,"PLANO, TEXAS",-96.6988856,33.0198431
"702",2747192,"CERTIFIED","MICROSOFT CORPORATION","Computer Software Engineers, Systems Software","SOFTWARE DEVELOPMENT ENGINEER IN TEST","Y",88317,2011,"REDMOND, WASHINGTON",-122.121512,47.6739881
"703",2675648,"CERTIFIED","INTEL CORPORATION","Electronics Engineers, Except Computer","RET  DESIGN ENGINEER","Y",92768,2011,"HILLSBORO, OREGON",-122.989827,45.5228939
"704",2396590,"CERTIFIED","FJORD, LLC","Graphic Designers","VISUAL DESIGNER","Y",35984,2012,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"705",1452420,"CERTIFIED","WESLEYAN UNIVERSITY","Economics Teachers, Postsecondary","ASSISTANT PROFESSOR OF ECONOMICS","Y",76350,2014,"MIDDLETOWN, CONNECTICUT",-72.6506488,41.5623209
"706",2204294,"CERTIFIED","WIPRO LIMITED","Network and Computer Systems Administrators","ENGINEER","Y",75670,2013,"MC LEAN, VIRGINIA",-77.1772604,38.9338676
"707",420061,"WITHDRAWN","CAPGEMINI AMERICA INC","SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","DEVELOPER","Y",79394,2016,"ATLANTA, GEORGIA",-84.3879824,33.7489954
"708",659549,"CERTIFIED-WITHDRAWN","APTINA LLC","ELECTRICAL ENGINEERS","SENIOR PRODUCT ENGINEER","Y",97584,2015,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
"709",585818,"CERTIFIED","EASTMAN KODAK COMPANY","CHEMISTS","RESEARCH SCIENTIST","N",56950,2016,"ROCHESTER, NEW YORK",-77.6109219,43.16103
"710",2560372,"CERTIFIED","FUJITSU AMERICA, INC.","Software Developers, Applications","COMPUTER SOFTWARE ENGINEER, APPLICATIONS","Y",97677,2012,"BURLINGTON, MASSACHUSETTS",-71.1956205,42.5047161
"711",1412436,"CERTIFIED","INFOSYS LIMITED","Computer Programmers","PRODUCTION SUPPORT ENGINEER - US","Y",49878,2014,"PORTSMOUTH, NEW HAMPSHIRE",-70.7625532,43.0717552
"712",1469693,"CERTIFIED","MEDWINSURE LLC","Computer Systems Analysts","COMPUTERS SYSTEMS ANALYST","Y",49670,2014,"ROLLING MEADOWS, ILLINOIS",-88.0131275,42.0841936
"713",1866556,"CERTIFIED","THE UNIVERSITY OF TEXAS AT AUSTIN","Chemical Engineers","POSTDOCTORAL FELLOW","Y",32344,2013,"AUSTIN, TEXAS",-97.7430608,30.267153
"714",185579,"CERTIFIED","IBM INDIA PRIVATE LIMITED","COMPUTER SYSTEMS ANALYSTS","SAP APPLICATION ARCHITECT","Y",72072,2016,"GREENSBORO, NORTH CAROLINA",-79.7919754,36.0726354
"715",1382861,"CERTIFIED","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","Computer Systems Analysts","SENIOR SYSTEMS ANALYST JC60","Y",70325,2014,"MOUNT LAUREL, NEW JERSEY",-74.8909988,39.934002
"716",541386,"CERTIFIED","APPLE INC.","ELECTRICAL ENGINEERS","HARDWARE DEVELOP ENG 3","Y",128232,2016,"CUPERTINO, CALIFORNIA",-122.0321823,37.3229978
"717",1853421,"CERTIFIED","INFOSYS LIMITED","Computer Systems Analysts","TECHNOLOGY LEAD - US","Y",73195,2013,"CHARLOTTE, NORTH CAROLINA",-80.8431267,35.2270869
"718",986719,"CERTIFIED","FERRING RESEARCH INSTITUTE, INC.","MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS","DEVELOPMENT SCIENTIST","Y",73965,2015,"SAN DIEGO, CALIFORNIA",-117.1610838,32.715738
"719",1508354,"CERTIFIED","CAPGEMINI FINANCIAL SERVICES USA INC","Computer Systems Analysts","CONSULTANT","Y",60362,2014,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"720",2413146,"CERTIFIED","I3SOLUTIONS, INC.","Management Analysts","CONSULTANT I","N",43305.6,2012,"STERLING, VIRGINIA",-77.4291298,39.0066993
"721",622151,"CERTIFIED-WITHDRAWN","MANDARIN CONSULTING INTERNATIONAL INC","INTERPRETERS AND TRANSLATORS","INTERPRETER/TRANSLATOR - CHINESE","N",29307.2,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"722",358812,"WITHDRAWN","DAMIAN CONSULTING INC","SOFTWARE DEVELOPERS, APPLICATIONS","SOFTWARE PROGRAMMER","N",63898,2016,"CARY, TEXAS",NA,NA
"723",895868,"CERTIFIED","INFOSYS LIMITED","COMPUTER SYSTEMS ANALYSTS","TECHNOLOGY LEAD - US","Y",84032,2015,"SEATTLE, WASHINGTON",-122.3320708,47.6062095
"724",2942034,"CERTIFIED","HCL AMERICA, INC.","Computer and Information Systems Managers","PROJECT MANAGER","Y",78728,2011,"EAST HARTFORD, CONNECTICUT",-72.6128339,41.7634219
"725",2722507,"DENIED","NTT ADVANCED TECHNOLOGY CORPORATION","Accountants","ACCOUNTANT","Y",69180.8,2011,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
"726",47176,"CERTIFIED","BELDEN TRI-STATE BUILDING MATERIALS","MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","MARKETING SPECIALIST","N",45906,2016,"NEW YORK CITY, NEW YORK",-74.0059413,40.7127837
"727",836880,"CERTIFIED","MOBILECOMM PROFESSIONALS, INC.","ENGINEERS, ALL OTHER","RF ENGINEER","Y",58115,2015,"RICHARDSON, TEXAS",-96.7298519,32.9483335
"728",1103738,"CERTIFIED","BOX, INC.","SOFTWARE DEVELOPERS, APPLICATIONS","SOFTWARE ENGINEER","Y",88254,2015,"LOS ALTOS, CALIFORNIA",-122.1141298,37.3852183
"729",2799423,"CERTIFIED","WONG, WONG & ASSOCIATES, P.C.","Legal Secretaries","LEGAL SECRETARIES","Y",34237,2011,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"730",1161455,"CERTIFIED","VALUE CONSULTING LLC","SOFTWARE DEVELOPERS, APPLICATIONS","INFORMATICA DEVELOPER","Y",69638,2015,"MANASSAS, VIRGINIA",-77.4752667,38.7509488
"731",2064482,"CERTIFIED","GENERAL ELECTRIC COMPANY","Mechanical Engineers","LEAD ENGINEER","Y",83242,2013,"SCHENECTADY, NEW YORK",-73.9395687,42.8142432
"732",2014158,"CERTIFIED","ADVANTAGE IT INC","Software Developers, Applications","COMPUTER SOFTWARE DEVELOPER","Y",47611.2,2013,"FARGO, NORTH DAKOTA",-96.7898034,46.8771863
"733",1272202,"CERTIFIED-WITHDRAWN","THE METHODIST HOSPITAL RESEARCH INSTITUTE","Medical Scientists, Except Epidemiologists","RESEARCH ASSOCIATE","Y",33550,2014,"HOUSTON, TEXAS",-95.3698028,29.7604267
"734",2046160,"CERTIFIED","DASSAULT SYSTEMES SIMULIA CORP.","Mechanical Engineers","TECHNICAL SUPPORT ENGINEER","Y",75296,2013,"PROVIDENCE, RHODE ISLAND",-71.4128343,41.8239891
"735",188675,"CERTIFIED","IBM INDIA PRIVATE LIMITED","COMPUTER SYSTEMS ANALYSTS","SOFTWARE DEVELOPER","Y",84864,2016,"NEW BRUNSWICK, NEW JERSEY",-74.4518188,40.4862157
"736",2818919,"CERTIFIED","CRYSTALASER LC","Engineers, All Other","LASER ENGINEER","Y",51126,2011,"RENO, NEVADA",-119.8138027,39.5296329
"737",278764,"CERTIFIED","ACCENTURE LLP","COMPUTER PROGRAMMERS","COMPUTER PROGRAMMER/CONFIGURER 2","Y",79019,2016,"PASADENA, CALIFORNIA",-118.1445155,34.1477849
"738",2417749,"CERTIFIED","ASTIR IT SOLUTIONS INC.","Computer Programmers","PROGRAMMER ANALYST","Y",55245,2012,"SOUTH PLAINFIELD, NEW JERSEY",-74.4115401,40.5792701
"739",2658015,"CERTIFIED","INTEGRATED SOFTWARE SOLUTIONS, INC","Computer Systems Analysts","QA  ANALYST / SYSTEMS ANALYST","Y",61214,2011,"PLAINSBORO, NEW JERSEY",-74.585292,40.3382543
"740",301705,"CERTIFIED-WITHDRAWN","TWITTER, INC.","SOFTWARE DEVELOPERS, APPLICATIONS","SOFTWARE ENGINEER II","Y",96866,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
"741",2581074,"CERTIFIED","HGST, INC.","Electrical Engineers","PRINCIPAL RESEARCH ENGINEER","Y",111842,2012,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
"742",1609500,"CERTIFIED","CSS HEALTH TECHNOLOGIES","Communications Equipment Operators, All Other","COMMUNICATIONS ANALYST","Y",32781,2014,"MOBILE, ALABAMA",-88.0398912,30.6953657
"743",461653,"CERTIFIED-WITHDRAWN","WIPRO LIMITED","COMPUTER OCCUPATIONS, ALL OTHER","PROJECT MANAGER","Y",76960,2016,"MOON TOWNSHIP, PENNSYLVANIA",-80.2213477,40.5169767
"744",231656,"CERTIFIED","ONWARD TECHNOLOGIES, INC","COMPUTER PROGRAMMERS","COMPUTER PROGRAMMER","N",58115,2016,"NATICK, MASSACHUSETTS",-71.3468091,42.2775281
"745",2913979,"CERTIFIED","TDX CONSTRUCTION CORPORATION","Construction and Building Inspectors","PROJECT MANAGER","Y",52360,2011,"LONG ISLAND CITY, NEW YORK",-73.9485424,40.744679
"746",855683,"CERTIFIED","THE UNIVERSITY OF CHICAGO","MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS","POSTDOCTORAL SCHOLAR","Y",40706,2015,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
"747",1345771,"CERTIFIED","JPMORGAN CHASE & CO.","Computer and Information Systems Managers","VICE PRESIDENT/PROJECT MANAGER","Y",99200,2014,"COLUMBUS, OHIO",-82.9987942,39.9611755
"748",1687405,"CERTIFIED","TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER","Health Specialties Teachers, Postsecondary","ASSISTANT PROFESSOR","Y",37360,2014,"AMARILLO, TEXAS",-101.8312969,35.2219971
"749",2528729,"CERTIFIED","VST CONSULTING INC","Computer Occupations, All Other*","SOFTWARE QA ANALYST","Y",52874,2012,"ALPHARETTA, GEORGIA",-84.2940899,34.0753762
"750",1553254,"CERTIFIED","L BRANDS SERVICE COMPANY, LLC","Logisticians","ASSOCIATE PLANNER","Y",59925,2014,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"751",1174148,"CERTIFIED","HCL INFOSERV, INC.","COMPUTER PROGRAMMERS","PROGRAMMER ANALYST","Y",48214,2015,"JACKSONVILLE, FLORIDA",-81.655651,30.3321838
"752",2149302,"WITHDRAWN","IBM INDIA PRIVATE LIMITED","Computer Programmers","LEAD DEVELOPER","Y",68557,2013,"MIDDLETOWN, NEW JERSEY",-74.0915982,40.3968012
"753",1340069,"CERTIFIED","AMAZON CORPORATE LLC","Software Developers, Applications","SOFTWARE DEVELOPMENT ENGINEER I","Y",71864,2014,"CAMBRIDGE, MASSACHUSETTS",-71.1097335,42.3736158
"754",1403122,"CERTIFIED","NTT DATA, INC.","Computer Systems Analysts","COMPUTER SYSTEMS ANALYST","Y",80350,2014,"TEMPE, ARIZONA",-111.9400054,33.4255104
"755",1672141,"CERTIFIED","ITG SOFTWARE SOLUTIONS, INC.","Software Developers, Applications","SENIOR SOFTWARE ENGINEER","Y",78562,2014,"CULVER CITY, CALIFORNIA",-118.3964665,34.0211224
"756",822197,"CERTIFIED","INVISO CORPORATION","COMPUTER SYSTEMS ANALYSTS","SENIOR BUSINESS ANALYST","Y",84032,2015,"BELLEVUE, WASHINGTON",-122.2015159,47.6101497
"757",1294205,"CERTIFIED","LHP SOFTWARE, LLC","Software Developers, Applications","SOFTWARE ENGINEER","Y",65000,2014,"TROY, MICHIGAN",-83.1497751,42.6064095
"758",1071211,"CERTIFIED","HENNEPIN HEALTHCARE SYSTEM, INC.","INTERNISTS, GENERAL","INTERNAL MEDICINE RESIDENT","Y",53919,2015,"MINNEAPOLIS, MINNESOTA",-93.2650108,44.977753
"759",825316,"CERTIFIED","ATOS IT SOLUTIONS AND SERVICES, INC.","NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS","APPLICATION DEVELOPER","Y",61339,2015,"MASON, OHIO",-84.309939,39.3600586
"760",1261059,"CERTIFIED","CORE IT SOLUTIONS, INC.","COMPUTER SYSTEMS ANALYSTS","BUSINESS ANALYST","Y",60091,2015,"SUGARLAND, TEXAS",-95.6349463,29.6196787
"761",548611,"CERTIFIED","GLOBALFOUNDRIES U.S. INC.","ELECTRONICS ENGINEERS, EXCEPT COMPUTER","MTS TD INTEGRATION ENGINEERING","Y",107411,2016,"MALTA, NEW YORK",-73.7868236,42.9854395
"762",371754,"CERTIFIED","LOGISTIC SOLUTIONS, INC.","SOFTWARE DEVELOPERS, APPLICATIONS","SOFTWARE ENGINEER","N",52104,2016,"AUBURN HILLS, MICHIGAN",-83.2341028,42.6875323
"763",2624271,"WITHDRAWN","GENERAL ELECTRIC COMPANY - GLOBAL RESEARCH CENTER","Computer and Information Systems Managers","SENIOR RESEARCHER -- MOBILE SOLUTIONS","Y",146619,2012,"SAN RAMON, CALIFORNIA",-121.9780153,37.7799273
"764",2699683,"CERTIFIED","VERIZON DATA SERVICES LLC","Computer Software Engineers, Systems Software","DISTINQUISHED MEMBER OF TECHNICAL STAFF (SOFTWARE ","Y",79851,2011,"SILVER SPRING, MARYLAND",-77.026088,38.9906657
"765",175618,"CERTIFIED","INFOSYS LIMITED","COMPUTER SYSTEMS ANALYST","TECHNOLOGY LEAD - US","Y",81266,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"766",2078032,"CERTIFIED","ACCENTURE LLP","Computer Programmers","COMPUTER PROGRAMMER/CONFIGURER 2","Y",53435,2013,"GREENVILLE, SOUTH CAROLINA",-82.3940104,34.8526176
"767",486363,"CERTIFIED-WITHDRAWN","SOFTLABS NA, INC","COMPUTER OCCUPATIONS, ALL OTHER","SOFTWARE ENGINEER","N",62005,2016,"WESTBOROUGH, MASSACHUSETTS",-71.6161294,42.2695216
"768",1070869,"CERTIFIED","GULFSTREAM AEROSPACE CORPORATION","AEROSPACE ENGINEERS","TECHNICAL SPECIALIST I","Y",91333,2015,"SAVANNAH, GEORGIA",-81.0998342,32.0835407
"769",2040801,"CERTIFIED","DUNCAN FAMILY FARMS LLC","Agricultural Engineers","AGRICULTURAL PLANTING ENGINEER","Y",49150,2013,"BUCKEYE, ARIZONA",NA,NA
"770",2434202,"DENIED","SYNERZY SOFTWARE SOLUTIONS INC","Computer Programmers","PROGRAMMER/ANALYSTS","Y",55245,2012,"ISELIN, NEW JERSEY",-74.3223703,40.5753817
"771",2636849,"CERTIFIED","HCL AMERICA, INC.","Sales Engineers","SALES ENGINEER - IV","Y",117582,2012,"FLORHAM PARK, NEW JERSEY",-74.3882072,40.787878
"772",2371451,"CERTIFIED","UST GLOBAL INC.","Computer Programmers","COMPUTER PROGRAMMER","Y",38563,2012,"COSTA MESA, CALIFORNIA",-117.9186689,33.6411316
"773",2557837,"CERTIFIED","ASTIR IT SOLUTIONS INC.","Computer Systems Analysts","SYSTEMS ANALYST","Y",59488,2012,"NOVI, MICHIGAN",-83.4754913,42.48059
"774",908279,"CERTIFIED","ZUVEN TECHNOLOGIES INC","SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","SYSTEM ENGINEER","Y",72592,2015,"WASHINGTON, DISTRICT OF COLUMBIA",-77.0368707,38.9071923
"775",1231458,"CERTIFIED","YASH TECHNOLOGIES, INC.","COMPUTER SYSTEMS ANALYSTS","SAP CONSULTANT","Y",43347,2015,"GREENVILLE, SOUTH CAROLINA",-82.3940104,34.8526176
"776",1022798,"CERTIFIED","MOURI TECH, LLC","COMPUTER SYSTEMS ANALYSTS","PEOPLESOFT TECHNICAL CONSULTANT","Y",58885,2015,"IRVING, TEXAS",-96.9488945,32.8140177
"777",58944,"CERTIFIED","HIGH UNITED INC","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",55369.6,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"778",679462,"CERTIFIED","IBM CORPORATION","SOFTWARE DEVELOPERS, APPLICATIONS","IT SPECIALIST","Y",77210,2015,"MIDDLETOWN, NEW JERSEY",-74.0915982,40.3968012
"779",2994051,"CERTIFIED","PATNI AMERICAS INC.","Computer Programmers","COMPUTER PROGRAMMER","Y",79934,2011,"FOSTER CITY, CALIFORNIA",-122.2710788,37.5585465
"780",2018061,"CERTIFIED","CLOUDFLARE, INC.","Software Developers, Systems Software","SYSTEMS ENGINEER","Y",86611,2013,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
"781",1470417,"CERTIFIED","INTEL CORPORATION","Software Developers, Systems Software","SOFTWARE ENGINEER","Y",81457,2014,"FOLSOM, CALIFORNIA",-121.1760583,38.6779591
"782",1940817,"CERTIFIED","MAGNUSSON KLEMENCIC ASSOCIATES, INC.","Civil Engineers","SENIOR STRUCTURAL ENGINEER","Y",95534,2013,"SEATTLE, WASHINGTON",-122.3320708,47.6062095
"783",945112,"CERTIFIED","HCL AMERICA, INC.","COMPUTER OCCUPATIONS, ALL OTHER","TEST MANAGER - III","Y",82056,2015,"RICHMOND, VIRGINIA",-77.4360481,37.5407246
"784",2935211,"CERTIFIED","JESBIC, INC.","Social Science Research Assistants","RESEARCH ASSOCIATE","N",23483.2,2011,"BELLEROSE, NEW YORK",-73.7154014,40.7243707
"785",574897,"CERTIFIED","THE UNIVERSITY OF GEORGIA","MICROBIOLOGISTS","POSTDOCTORAL RESEARCH ASSOCIATE","N",38896,2016,"ATHENS, GEORGIA",-83.357567,33.9519347
"786",1687609,"CERTIFIED","INFINITY TECH GROUP INC.","Computer Systems Analysts","PROGRAMMER ANALYST","Y",66477,2014,"WARREN, MICHIGAN",-83.0146526,42.5144566
"787",937428,"CERTIFIED","VIRTUSA CORPORATION","SOFTWARE DEVELOPERS, APPLICATIONS","SR. ENGINEER","Y",62421,2015,"DUBLIN, OHIO",-83.1140771,40.0992294
"788",1135107,"CERTIFIED","SPECIAL SCHOOL DISTRICT NO. 1","SECONDARY SCHOOL TEACHERS, EXCEPT SPECIAL AND","JAPANESE LANGUAGE TEACHER","N",63336,2015,"MINNEAPOLIS, MINNESOTA",-93.2650108,44.977753
"789",153281,"CERTIFIED","AKVARR INC","COMPUTER SYSTEMS ANALYSTS","PROGRAMMER ANALYST","N",63814,2016,"FAIRFAX, VIRGINIA",-77.3063733,38.8462236
"790",1528595,"CERTIFIED","CHEC USA INC","Business Operations Specialists, All Other","BUSINESS OPERATIONS SPECIALIST","Y",50398,2014,"SAN RAMON, CALIFORNIA",-121.9780153,37.7799273
